# Network I/O across all workers for the uk-2007 graph for different algorithms.
X	Static	     	 	     	 Dynamic
1 	21.0970338620245		 21.0970338620245
2 	21.0970338620245		 21.0970338620245
3 	21.0970338620245		 23.0787778571248
4	21.0970338620245		 21.8492613472044
5 	21.0970338620245		 22.6515435073525
6 	21.0970338620245		 20.4437612481415
7 	21.0970338620245		 19.2603807896376
8 	21.0970338620245		 16.5866534430534
9 	21.0970338620245		 15.5401917025447
10 	21.0970338620245		 13.2478303052485
11 	21.0970338620245		 12.5541112683713
12 	21.0970338620245		 11.3780577853322
13 	21.0970338620245		 10.8362530339509
14 	21.0970338620245		 10.2805289309472
15 	21.0970338620245		 9.97310292720795
16 	21.0970338620245		 9.97310292720795
17 	21.0970338620245		 9.97310292720795
18 	21.0970338620245		 9.97310292720795
19 	21.0970338620245		 9.97310292720795
20 	21.0970338620245		 9.97310292720795
15 	21.0970338620245		 9.97310292720795
16 	21.0970338620245		 9.97310292720795
17 	21.0970338620245		 9.97310292720795
18 	21.0970338620245		 9.97310292720795
19 	21.0970338620245		 9.97310292720795
20 	21.0970338620245		 9.97310292720795
